author,text,date,url,source_type 
Oleg Navalny,"Я считаю, что проект TRAP не сработал бы, если бы ни от кого не поступило заказа на надпись “Боль” колючей проволокой.

Зря я волновался. Дорогой Артемий, носи на здоровье, не болей.

И не забудь выложить набитуюЕщё татуху с тэгом #got_чиф

А всем остальным желающим обзавестись Tattoo from RussiAn Prison по моему эскизу — добро пожаловать сюда https://gotchif.com/ru/tatoo/request

#got_чиф",2017-11-13,https://facebook.com/100050656621768/posts/1916165745370753,facebook.com/100050656621768
Oleg Navalny,"Пока кто-то боязливо втирает жирный крем в нежную кожу, по-настоящему брутальные мальчики и девочки колят в нее очерниленной иголкой.

Это случилось почти сразу после запуска TRAP https://gotchif.com/ru, но поЕщё причине архаичного способа получения информации смог увидеть первые набитые работы только недавно.

Сердце старика обливается чифом, растворенным кровью! (то есть, наполнено радостью)

Напоминаю, что нужно сделать всем, кто читает этот пост:

1. Зайти на наш сайт и выбрать один из моих тату-эскизов из галереи
https://gotchif.com/ru/tatoo

1.1 либо написать мне запрос на индивидуальный эскиз, который я, вдумчиво попивающий чиф, быстро для вас изготовлю
https://gotchif.com/ru/tatoo/request

2. Отправиться на карту наших партнеров и найти того, кто сможет украсить вашу кожу моим эскизом
https://gotchif.com/ru/map

3. Выложить набитую татуху в соцсети с тэгом #got_чиф",2017-11-14,https://facebook.com/100050656621768/posts/1916589731995021,facebook.com/100050656621768
Oleg Navalny,"Это партачок для Данилы.

Меня попросили отобразить основное происходящее в стране и добавить вишенку в виде отрицаловской звезды. Кто-то когда-то в письме мне писал, что какой-то профессор (у меня беда сЕщё запоминанием имён) определил госустройство в России как “паханат”.

Это очень правильная мысль, и для дорогого Данилы я решил изобразить “паханат”, который может не только украшать чье-то тело, но и служить гербом современной России.

Могу нарисовать что-нибудь и для вас, если зайдете на наш сайт и опишете, какую татуху хотите
https://gotchif.com/ru/tatoo/request

Или же можете выбрать из почти двух сотен уже нарисованных
https://gotchif.com/ru/tatoo

#got_чиф",2017-11-17,https://facebook.com/100050656621768/posts/1918150918505569,facebook.com/100050656621768
Oleg Navalny,"Чувствуешь себя чудовищно отрезанным ломтем, когда тебя просят сделать эскиз по мотивам нового “Бегущего по лезвию”, а ты не смотрел нового. Более того, ты и старого не смотрел и вообще не понимаешь, по поводуЕщё чего шумиха, сыр, бор.

Когда уже у меня будет доступ к широкополосному энтэрнэту, блэд?!

Но специально для Василия напряг весь свой креативный потенциал (предварительно зарядившись чифом).

Если тоже хотите обзавестись партаком по моему эскизу — а не хотеть этого невозможно, — то вам сюда.
https://gotchif.com/ru/tatoo/request

#got_чиф",2017-11-20,https://facebook.com/100050656621768/posts/1919816001672394,facebook.com/100050656621768
Oleg Navalny,"Освобождение все ближе. Все говорит об этом. И календарь (32 weeks to go), и формальности от ИК-5, представители администрации которой принесли мне заявление - приложение №1 непонятно-к-чему. Думаю, вот такое скорее всего не передадут, а составят акт об отказе заполнения, поэтому привожу заявление публично:",2017-11-21,https://facebook.com/100050656621768/posts/1920090041644990,facebook.com/100050656621768
Oleg Navalny,"Как Тюря поверил в право и что из этого вышло.
Моя колонка для NT:

https://newtimes.ru/articles/detail/129139",2017-11-22,https://facebook.com/100050656621768/posts/1920608711593123,facebook.com/100050656621768
Oleg Navalny,"More more! I want more! (Больше больше! Мне нужно больше!) Это я о своих подписчиках в Инстаграмм. Смотрим новые рисунки и делаем репосты #краски_в_хату
https://www.instagram.com/navalny_inmate/",2017-11-27,https://facebook.com/100050656621768/posts/1923219804665347,facebook.com/100050656621768
Oleg Navalny,"Тут ко мне на краткосрочное свидание приезжали друзья, которых я не видел 3 года.

Хотели приехать раньше, но я слишком плохо себя для этого веду: как злостному нарушителю режима, содержащемуся в строгихЕщё условиях отбывания наказания, мне положено два четырехчасовых свидания в год.

Это прекрасно и удивительно, что есть люди, с которыми можно после более чем тысячедневного перерыва проговорить 240 минут на одном дыхании.

https://newtimes.ru/articles/detail/130936",2017-11-29,https://facebook.com/100050656621768/posts/1924189457901715,facebook.com/100050656621768
Oleg Navalny,"А вы уже успели оценить новый календарь на 20!8 год?

https://newtimes.ru/articles/detail/131072",2017-11-30,https://facebook.com/100050656621768/posts/1924691514518176,facebook.com/100050656621768
Oleg Navalny,"Как и обещал, плавно двигаемся к цели запартачить весь этот дивный новый мир.

Встречайте, первые Tattoos from RussiAn Prison за пределами Рашн Федерэйшн, а именно в Будапеште!

Респект отчаянным венгерскимЕщё парням и девчонкам, а также крутейшей @mimcza [https://www.facebook.com/mimczattt/], которая успокоила их злую кровь первоклассными наколками, сделанными вручную.

Обзавестись такими же (татуировками, не девчонками) и даже круче вы можете, либо заглянув в галерею у нас на сайте..
https://gotchif.com/ru/tatoo

..либо написав мне пару строк здесь, и я нарисую эскиз персонально для вас
https://gotchif.com/ru/tatoo/request

#got_чиф
#got_chif
#TRAP",2017-12-06,https://facebook.com/100050656621768/posts/1927666194220708,facebook.com/100050656621768
Oleg Navalny,"Что может быть безобиднее, чем ошибиться, заполняя бланк заказа на книги Клуба семейного досуга?

Но не будьте так наивны!

Мне просто повезло, что посылторговая компания не осуществляет дистанционную продажуЕщё героина, и мне по ошибке пришла все лишь Большая иллюстрированная энциклопедия «СЮРРЕАЛИЗМ» (БИЭС).

Полистав ее, я понял, что мастерам этого жанра могла бы понравиться история моего тюремного заключения. К сожалению, в книге отсутствуют контактные данные художников, да и все они оказались мертвы (тоже мне ЭНЦИКЛОПЕДИЯ, пфффф).

За неимением лучших идей я решил переосмыслить ряд работ и поддать в них социальной остроты и тюремной романтики.

Спешите запечатлеть результат на своих телах, предварительно посмотрев на https://gotchif.com/ru/tatoo

БИЭС произвела большое впечатление на зеков. В особенности на моего соседа. Рассматривая работу Альберто Савинио “Пробуждение копрофага”, выражение его лица в чем-то напоминало саму картину. Сообщив ему об этом, сообщать, что такое “копрофаг”, я отказался.

#got_чиф
#TRAP",2017-12-07,https://facebook.com/100050656621768/posts/1928408984146429,facebook.com/100050656621768
Oleg Navalny,"Метастазы Tattoos from RussiAn Prison медленно, но верно проникают в тело мировой культуры, и большой вопрос, кто именно победит. Однако в любом случае победит добро. Всё обречено на это.

Рад сообщить, чтоЕщё игольных дел мастера не только присоединяются к проекту в качестве исполнителей, но и в результате полезных художественных мутаций производят на свет годные коллабы.

Поприветствуем JackTheGrim https://www.instagram.com/jackthegrim/, который, впитав энергии из TRAP, выдал на-гора свои классные работы.

Откуда JackTheGrim — из Австралии или из Кореи, — не до конца понятно, но известно, что это восточнее Таганрога и не в России (возможно, пока) https://gotchif.com/ru/map/recxD2wPa54CXpShm

Заходите в гости https://gotchif.com/ru/tatoo выбирайте тату, выбирайте мастера, колите партаки.

#Австралия_наш #Корея_наш #мир_наш
#got_чиф
#got_chif
#TRAP",2017-12-09,https://facebook.com/100050656621768/posts/1929322507388410,facebook.com/100050656621768
Oleg Navalny,"Матрёшка de Muerte

Как известно, нет более братского русскому народу, чем народ мексиканский.

Что-то подобное чувствовал Троцкий. Об этом говорил один мой мельком знакомый мексиканец, утверждавший помимоЕщё прочего, что лучший в Европе мохито подают в Риме (он просто не пробовал мохито на берёзовом соке).

До сегодняшнего дня Россию-матушку и Madre Mexicano роднило:
Предвзятое отношение со стороны Дональда Трампа
Уровень коррупции
Проблемы с пробками в столице

Теперь будет связывать и тело Димы, для которого я подготовил эскиз Матрёшки de Muerte.

Когда-нибудь и мексиканцы, и русские скинут тиранию несвободы. Сегодня сделан еще один шаг.

Чтобы сделать следующие шаги и тоже обзавестись татуировкой по моему эскизу, заходите сюда https://gotchif.com/ru/tatoo/request

#got_чиф
#got_chif
#TRAP",2017-12-11,https://facebook.com/100050656621768/posts/1930480787272582,facebook.com/100050656621768
Oleg Navalny,"Долгожданный дебют в настоящем самиздате. Новогодняя сказка из ИК-5, Нарышкино

https://batenka.ru/protection/crime/new-year-naval/",2017-12-27,https://facebook.com/100050656621768/posts/1938813723105955,facebook.com/100050656621768
Oleg Navalny,"Написал продолжение рассказа - Осуждённый Чубакка открывает глаза. Самое время почитать его в Сочельник.
https://meduza.io/feature/2017/12/29/osuzhdennyy-chubakka-otkryvaet-glaza",2018-01-06,https://facebook.com/100050656621768/posts/1944035045917156,facebook.com/100050656621768
Oleg Navalny,"Тут на рисунке 2-а моих первенца. Один — Степан Олегович, мой сын №1, другой — портрет Степана Олеговича, который впервые нарисован мной кистью и красками. Первый в отличие от второго получился замечательным.Ещё Степан aka Торнадо радует сердце своего старика. Дистанционно я настаивал на том, чтобы отдать его в секцию САМБО-СМЕРТИ! Ну или ВСЕУНИЧТОЖАЮЩЕГО УШУ! Но он выбрал танцы, рисование и шахматы.
Безусловно подтверждая родство (моя пластика движений схожа с пластикой опоры ж/д моста), Степан в танцах не блистал. Это заставляло мое отцовское сердце (полное желаний реализовать самим не свершенное) содрогаться. Однако сейчас ситуация не безнадежная: хоть Торнадо и не быть балеро (мужская линия семьи Навальных облегченно вздохнула) в уличном данс-баттле, он не ударит в грязь лицом. Ча-ча-ча!
Он уже обыгрывает бабулю в домино и закатывает глаза, когда его младший брат делает какую нибудь детскость, т.е. он уже совсем взрослый.
Степану Олеговичу сегодня 6 лет, с чем я его и поздравляю. Вместо поста в следующий день рождения я поздравлю его лично и бурно.",2018-01-12,https://facebook.com/100050656621768/posts/1947082608945733,facebook.com/100050656621768
Oleg Navalny,"К слову сказать, наркоторговля в районе пришла в полнейший упадок на какое-то время. По эффективности профилактики преступлений в сфере оборота наркотиков поступок Михаила был куда эффективнее деятельностиЕщё полицейских. Менты, кстати, били Мишу страшно, но он не признавался в содеянном. За него это сделал подельник.
В зоне сотрудники ФСИН били Мишу еще страшнее и гораздо больше. Что делает з/к, когда бьют его боем смертельным? Режется. Отметок о днях, когда били невыносимо, на Мишином теле очень много. Очень, очень много.
https://newtimes.ru/articles/detail/140978",2018-01-18,https://facebook.com/100050656621768/posts/1950468258607168,facebook.com/100050656621768
Oleg Navalny,"Это Остап Олегович.
Уникальный член нашего семейства. Никто не может добиться такого уровня милушности и милоты одной лишь улыбкой. Возможно единственный Навальный, который выглядит еще умилительней, - этоЕщё Алексей, смотрящий на куриный доширак.
Обычно, когда нежная Вико пишет мне про детей, то это выглядит примерно так: Степан сегодня устроил скандал и отказался идти на танцы, а потом устроил скандал, требуя отвести его на танцы немедленно, днем на кружке по рисованию нарисовал картину зарождения вселенной в графике шестимерного пространства. Остап просто классный. Клянусь летающим макаронным монстром, этот чувак сможет посылать легионы на смерть, просто демонстрируя ямочки на своем улыбающемся лице. Мы, собственно, знакомы с ним шапочно последние несколько лет.
Но Остап на представленной картине всем своим видом говорит: не беда, всякое может случиться, все наверстаем.
Остапу Олеговичу сегодня 4 года, с чем я его и поздравляю виртуально, а уже в следующий день рождения сделаю это лично.",2018-01-21,https://facebook.com/100050656621768/posts/1952197771767550,facebook.com/100050656621768
Oleg Navalny,"Ходят слухи, что еще осталась пара стесняшек, не набивших самые расчудесные наколки в мире — наколки TRAP.

Специально для таких застенчивых ребятишек расчудесный партнер проекта Илья Расписной и его коллеги вЕщё студии ‘Black Room’ организуют Walk-In Day.

3 и 4 февраля вы сможете прийти в их лабораторию бодимодификации и в порядке живой очереди набить себе качественное тату по эскизам самого усатого политзэка в истории современной России. Прайс фиксированный — 2000 рублей (дешевле только даром)

1. Регистрируйтесь здесь https://trap.timepad.ru/event/647965/

2. Выбирайте эскизы здесь https://gotchif.com/ru/tatoo и здесь https://www.instagram.com/got_chif/

Либо напишите мне здесь https://gotchif.com/ru/tatoo/request и я нарисую для вас индивидуальный эскиз

3. В первые выходные февраля приходите за наколочками

..и помните, что человек склонен сожалеть о том, чего не сделал. Не портьте себе старость ненужным сокрушением об упущенных возможностях.

#got_чиф #got_chif #TRAP",2018-01-23,https://facebook.com/100050656621768/posts/1953268098327184,facebook.com/100050656621768
Oleg Navalny,"М О С К В А | Татуировки по моим эскизам — для всех желающих

Можно многое забыть: измену, предательство и даже дату Дня Конституции России (кстати, а когда он?)

Невозможно забыть о том, что уже на этихЕщё выходных — 3 и 4 февраля — Илья Расписной, волшебный партнер самого лучшего тату-проекта в этой части галактики — TRAP: Tattoos from RussiAn Prison, — открывает двери для всех, у кого есть кожа и желание нанести мой рисунок на неё.

Илья сделает всё на красоту, и за смехотворно-символическую цену вы сделаете свою поверхность бесценной, а душу бессмертной (зачеркнуто).
1. Регистрируйтесь https://trap.timepad.ru/event/647965/
2. Выбирайте эскизы https://gotchif.com/ru/tatoo
3. Приходите забиваться
#got_чиф #got_chif #TRAP",2018-01-31,https://facebook.com/100050656621768/posts/1957674344553226,facebook.com/100050656621768
Oleg Navalny,"Кира и Рус.
Можно долго терпеть, но когда сажают обладателя ордена шёлкового умника (или как он там?). Надо уже класть топор поближе.
Свободу Кире! Свободу Руслану!",2018-02-02,https://facebook.com/100050656621768/posts/1958798594440801,facebook.com/100050656621768
Oleg Navalny,"Когда-то палачи, управлявшие нашей страной, расправлялись с невинными НКВД-стайл — стреляя в затылок. Пусть сейчас всё гумманней, однако курс у главного почитателя Феликса железнорожденного явно в прошлое.

ЧтоЕщё же делать? Готовиться.

Наиболее смышленые знают, как обезопасить свои затылки — наколоть на них рисунок по моему эскизу. Что и исполнили Илья Расписной и Андрей Воробей, партнеры проекта TRAP: Tattoos from RussiAn Prison, на дне открытых дверей тату-студии на позапрошлых выходных. Мероприятие прошло успешно. Подполье не сидит, сложа руки, а становится красивее.

Бей, коли, пей чиф

Нет чифа — визит готчифдотком
gotchif.com

#got_чиф #got_chif #TRAP",2018-02-13,https://facebook.com/100050656621768/posts/1964651913855469,facebook.com/100050656621768
Oleg Navalny,"Всех поздравляю с днем Валентиныча. Любите друг дружку, плодитесь, размножайтесь, ссорьтесь и миритесь. Ура!",2018-02-14,https://facebook.com/100050656621768/posts/1965014360485891,facebook.com/100050656621768
Oleg Navalny,"РОССИЙСКОЕ ПРАВОСУДИЕ БЕССМЫСЛЕННОЕ И БЕСПОЩАДНОЕ

Пока одна часть судебной системы тупо игнорирует тот факт, что аж в октябре ЕСПЧ подтвердил очевидность моей законопослушности Ещёhttps://www.facebook.com/permalink.php?story_fbid=1909620202691974&id=1509617739358891 другая все же признает, более того, даже выбирает меня Присяжным.
Просто прекрасно.
Попробую написать заявление, чтобы меня под конвоем сопроводили на судебное заседание. Что-то подсказывает мне, что при таком раскладе я буду голосовать за НЕВИНОВЕН.",2018-02-20,https://facebook.com/100050656621768/posts/1968620190125308,facebook.com/100050656621768
Oleg Navalny,"Навальный четверг

Это Джимми, он герой фильма ""Криминальное чтиво"" и он призывает Вас к забастовке избирателей.",2018-02-22,https://facebook.com/100050656621768/posts/1969724590014868,facebook.com/100050656621768
Oleg Navalny,"Я наконец-то посмотрел Игру престолов, ну то есть до середины 7 сезона. Года два назад я прочел все книги серии за раз и чуть не сошел с ума от снов про взятие замков, интриг и убийств, вот от этого всего.Ещё Книга интереснее, и я надеюсь старик Мартин проживет долго, как минимум пока не напишет продолжение. Но я и все зэки Суса возмущены драконом-нежитью. По-моему, это дикое жульничество со стороны белых ходоков.
Больше рисунков в моем https://www.instagram.com/navalny_inmate/",2018-02-26,https://facebook.com/100050656621768/posts/1972153893105271,facebook.com/100050656621768
Oleg Navalny,"Навальный четверг

Бил Мюррей не видит смысла в выборах и людях, которые на них пойдут.",2018-03-01,https://facebook.com/100050656621768/posts/1973733546280639,facebook.com/100050656621768
Oleg Navalny,"Как Вы там переживаете холода?
Я – угрюмо! Моего соседа Толю «Могилу» уже месяц держат в карцере (возможно из-за того, что во время визита бабы Нины он мои законные требования о приостановлении мусарского беспредела поддержал https://www.facebook.com/permalink.php?story_fbid=1963917277262266&id=1509617739358891). Ну меня отправить в ШИЗО вредно с точки зрения шумихи. Толя Могила менее публичен. Короче, теперь я снова в гордом одиночестве. В моей светлой хате скучно, а вдобавок достаточно холодно. Приходится часто заниматься гимнастикой (уверен, что заставляю гомерически хохотать оператора видеонаблюдения).
На ночь я устраиваю хитрую систему простыней, чтобы тепло от батареи не уносилось совсем. Можно сказать, что ночую я в гнезде. Но на самом то деле, чем холоднее на улице, тем лучше – топят сильнее, поэтому стоит сложная задача баланса, как лежа у батареи не поджарить один бок, при этом не заморив второй. Гораздо труднее весной. Помнится, в апреле 2016 мне пришлось неделю ночевать полностью одетым и даже в фуфайке. Отопление отключили, так как на улице было +10 градусов. А +10 градусов было еще очень долго. Одеваетесь теплее! Берегите здоровье! Свободу Толе Могиле!",2018-03-02,https://facebook.com/100050656621768/posts/1974234299563897,facebook.com/100050656621768
Oleg Navalny,"Это нарисовано под впечатлением от прочтения Американских богов на языке оригинала - где-то за год до появления сериала. Книга естественно лучше, но и то и то я Вам неистово рекомендую.
https://www.instagram.com/navalny_inmate/",2018-03-06,https://facebook.com/100050656621768/posts/1976469319340395,facebook.com/100050656621768
Oleg Navalny,"Навальный четверг

Лейтенант Фрэнк Дребин (он же прекраснейший актер Лесли Нильсен) поздравляет дам с Международным женским днем и призывает не пить теплый Шардоне и к забастовке избирателей.

UPD - Конечно же, конечно. Шато ле бланк 68 года, а не какой то там Шардоне. Дамам - лучшее. Выборам - забастовку.",2018-03-08,https://facebook.com/100050656621768/posts/1977690135884980,facebook.com/100050656621768
Oleg Navalny,"Чиф и его Скво. Очень горжусь этими работами. Тут, наверное, не разглядеть, но выполнены они только штриховкой без всякого там карандашного растирания. Это сложно. Это очень долго. Один рисунок я взял изЕщё самоучителя по ИЗО, второй из журнала, третий из головы. Угадавший где какой, ничего не получает, так как никто не любит умников.

Update:
Для любопытных поясняю - Чиф из самоучителя, Скво с перьями из журнала.

https://www.instagram.com/navalny_inmate/",2018-03-12,https://facebook.com/100050656621768/posts/1980038175650176,facebook.com/100050656621768
Oleg Navalny,"RUSSIAN RESISTANCE TATTOOS

Что связывает такие сериалы как “Игра престолов”, “Клан Сопрано” и “Прослушка”?

Не только суровый вид главных персонажей и общая крутость этих многосериек. Все они — производства HBO.

Недаром американчеги выиграли холодную войну – умеют генерить качественный культурный контент. Мы пока плетёмся в хвосте. Даже про богатырей нанимаем снимать Дисней. А ведь когда-то в мировой культуре никого кроме русских и не было. Даже в “Симпсонах” есть фрагмент чеховского “Дяди Вани” — ведь на столетия захватил умы Антоша!

Понятное дело, Русский Ренессанс грядёт. И кто же дерзнёт выступить его предтечей (помимо Гоши Рубчинского)?

Конечно же, проект TRAP: Tattoos from RussiAn Prison!

Канал HBO планировал снять новый сериал про волшебного вомбата-торговца оружием, добивающегося поста министра в правительстве КНДР, но нашёл идею получше и снял сюжетик про лучший в мире тату-проект!

Показ на канале состоялся 6 марта. А теперь он доступен и в паутине
https://youtu.be/aKQke56uKSc?t=1012

Смотрите и делитесь.

Узнавайте и тэгайте себя, если были на наших подпольных тату-сессиях
https://goo.gl/1fvT8F

Заходите на https://gotchif.com/ и в https://www.instagram.com/got_chif/

Выбирайте или заказывайте себе тату-эскизы
https://gotchif.com/ru/tatoo/request

Выбирайте кольщика
https://gotchif.com/ru/map

..и украшайтесь!

#got_чиф #got_chif #TRAP",2018-03-14,https://facebook.com/100050656621768/posts/1981256608861666,facebook.com/100050656621768
Oleg Navalny,"Навальный четверг.

Винсент Вега призывает Вас к активной забастовке избирателей: не выбирайте. Наблюдайте!

https://2018.navalny.com/observer/

https://www.instagram.com/navalny_inmate/",2018-03-15,https://facebook.com/100050656621768/posts/1981760595477934,facebook.com/100050656621768
Oleg Navalny,"Ну что, дорогие россияне? Как вам на пороге судьбоносного момента? Чувствуете себя, как Бимбо в бутике Hermes? Не знаете, кого выбирать в бюллетене?
З/к проще. Это общее утверждение. Применительно к выборам проще гораздо. Не так давно Конституционный суд, пользуясь нововведением, сказал, что решение ЕСПЧ не соответствует основному закону страны (видимо, не учитывает отечественную ментальность) и з/к голосовать не может. В принципе, логично, если лишение свободы связано с политикой, решением сжечь Конституционный суд и вообще устроить праздник анархии, но вот если чалишься за угрозу убийства тёщи? Не знаю, не знаю. Не менталитет ли это в чистом виде?
Ну Бог с нами-то, с заключенными каналоармейцами (сам недавно узнал, что з/к так расшифровывается), но вам-то, законопослушным, надо выбор, “определяющий развитие страны на годы” сделать.
Бро снят с гонки, активного и пассивного избирательного права у меня нет. Разве можно найти советчика объективней?
Правда, у меня не слишком много инфы. Собственно, я даже не знаю всех, кто там есть в списке. Радиоточка работает уже давно только в режиме Европа+, а на самом популярном в стране радио только и можно услышать, что призывы пойти на участки в формате “Вставай—страна—огромная”.
Помню, что в период парламентских выборов, где могла быть интрига, всем было наплевать, а тут, где интриги нет, и з/к, и вертухаи в ажитации небывалой.
А так как я полит, все-таки, зэк, со мной часто делятся мнением и хотят выслушать моё и те, и другие.
Кого-то будоражит Собчак и её невидимая доселе ДОМ—2 армия, кого-то Грудинин, по слухам имеющий рейтинг больше, чем прости-Господи-Путин. Я даже поспорил с одним чуваком на 100 отжиманий. Он уверен, что Собчак наберет больше 10%. Да-да, знаю, можно было бы заиметь квартиру в Назрани, но я не стал проявлять кровожадность, и ставка споре символическая. В принципе, я не особо улавливаю, как к этим выборам можно проявлять интерес. Всех, кого к ним допустили, допустили только по одной причине — Вова Путин стесняется быть один на листочке, и всерьез рассуждать о том, что изменится, если Явлинский наберет 3% или Грудинин 10%, просто глупо. Не изменится ничего. Госмашина хочет показать, что 80% населения придет на выборы и 80% из них выберет Путина. И даже если 100% проголосуют за Титова (шутки ради, зачем же еще?), то покажут все равно тот процент, который утвержден ранее.
Вас всех, законопослушные вы мои, загоняют, как скот, на избирательные участки, кого угрозами, кого хитростью, кого надеждой, но вместо “определения судьбы страны на года” вы лишь легитимизируйте жабу на трубе на 6 лет. Не обманывайте себя, в этом смысле вы не меньше зэки, чем я. Вы лишены права выбора. Вы скоро получите новый срок. Раз уж так сложилось, будьте порядочными зэками, не сотрудничайте с режимом. Даешь Бойкот! ПТН, ПНХ! ЗБСТВК!",2018-03-16,https://facebook.com/100050656621768/posts/1982639442056716,facebook.com/100050656621768
Oleg Navalny,"Пейзажи местные рисовать весьма уныло, тем более, что это всегда одни и те же 5 заборов, которые видно из моей светлой хаты. Куда интереснее рисовать природу, изображенную на открытках, присланных разнымиЕщё хорошими людьми из разных хороших мест.
Сегодня отличный день, чтобы порисовать или понаблюдать…
https://www.instagram.com/navalny_inmate/",2018-03-18,https://facebook.com/100050656621768/posts/1983672488620078,facebook.com/100050656621768
Oleg Navalny,"Песнь з/к о Родине.
Это первый рисунок, который я сделал, когда стали доступны кисти и краски. Не то, чтобы он какой-то сильно цветастый. Он ровно настолько разноцветен, насколько и песнь любви осужденного к Матери-России и так же содержателен.",2018-03-20,https://facebook.com/100050656621768/posts/1984776791842981,facebook.com/100050656621768
Oleg Navalny,"Замначальника УФСИН Орловской области сожительствует с курицей [шок видео]
Ну что, россияне, выбрали Путина? Только не говорите, что шокированы результатом и ожидали на самом деле вместо ВованаДимона увидеть правящий тандем Грудинина и Глеба клубнички. Не расстраивайтесь, и так понятно, что жаба трубу не отдаст, придется сбить ее палкой. Мысли ваши наверняка сейчас полны тлена и упадничества (напрасно), так что давайте я вас отвлеку (заголовок для этого). Люди поумнее вместо предвыборных дебатов следили за моим противостоянием с Королем Карандашиков. Напомню кратко, что некий Михайленко В.Е. — функционер УФСИН местного уровня решил устроить ужесточение режима персонально для меня, отжав у меня стол, стул, прибив табуретку к полу, грозил отобрать у меня цветные карандаши и предпринимал прочие бредовые меры. Мелкий пакостник, короче говоря. Я понаписал на него некоторое количество жалоб в различные инстанции. И вот 14.03 в гости приехал Александр Лабейкин — уполномоченный по правам человека Орловской области. Я уже был с ним знаком. В прошлый его приезд был достигнут положительный результат. Хоть никто из ментов за нарушения наказан не был, однако почти на полтора года они оставили меня в покое, лишь иногда подвергали взысканиям, просто чтобы не переводить из строгих условий в обычные.
В этот приезд саму жалобу не обсуждали - меня заверили, что детально ответят на нее, изучив нормативную базу. обсудили живопись, роль прикладного творчества в исправлении преступников и как глуп замполит, который этого не понимает.
На прощание Лабейкин пожал руки мне и Толе-Могиле (который только вернулся, отсидев без перерыва 30 суток в ШИЗО) и сказал: “Ну, мужики, скорейшего освобождения”.
Через 15 минут Толю-Могилу снова забрали в ШИЗО, через 20 минут из нашей светлой хаты вынесли все, оставив 1 кровать и 1 табуретку (естественно, прибитую к полу). Лабейкин - старый мудрый ворон, как я понял, он во власти еще со времен всяких обкомов комсомола, поэтому считать это следствием его визита точно не стоит. Он ведь не дебил. Сильно попахивает новыми происками Короля Карандашиков, ведь дебилизм - это характерная черта всех его действий. Ходят слухи, что чувак этот ждет перевода в другой регион, но приказа все нет. Характерная ситуация для лузера. Одна из гипотез состоит в том, что Евстахьевич хотел меня спровоцировать, например, на голодовку и благодаря поднявшейся шумихе прослыть мучителем Навальных и заработать дополнительных бонусов в околовыборный период. Уот э naive! Всего с начала года на меня было выписано штук 20 рапортов о нарушениях (13 из них- за 4 дня мартовских праздников). И теперь меня по его поручению в день, когда вся Россия праздновала (в экстазе) продление условий строгого содержания еще на 6 лет, отправляют в ШИЗО за то, что я не спал ночью.
Еще раз отдельно отмечу, что мой этот карцер никак не связан с происками Кремля или деятельностью Бро, а просто местный кретин хочет сделать таким образом карьерный рывок.
Короче, надо помочь Евстахьевичу с медийностью, быть может, это его последний шанс. Я, конечно, не буду объявлять голодовку или резать себе вены, собственно, мой срок до смешного мал уже: 22/03 останется 100 дней - я совершенно спокойно могу досидеть его в ШИЗО, да хоть простоять его на одной ноге. Но отреагировать как-то надо, поэтому я попрошу:
0) Машинально распространить пост
1) Моих литературных рабов приаттачить фоточки Евстахьевича к посту
2) Тех, кто читает, попрактивоваться в фотожаблении фотки
3) Тех, кто не умеет или ленится жабить фотку, может написать в коментах, какой именно Евстахьевич глупый, неумелый и тд.
Например: “Евстахьевич такой глупый, что сканворд в газете “Тещин дом” ему поддается” или “Евстахьевич такой неумелый, что чуть не повесился, завязывая себе галстук” - ну и все в таком духе.
Самое смешное обещаю опубликовать отдельным постом, а авторам (за неимением другого) выслать какие-нибудь свои рисунки. Настал тот момент, когда нужно включить в себе тролля.",2018-03-20,https://facebook.com/100050656621768/posts/1985017571818903,facebook.com/100050656621768
